zip code,date,Cumulative Positive Curve,Cumulative Recovery Curve,Cumulative Death Curve
79930,4/22/21,3573,3462,107
79930,4/23/21,3575,3464,107
79930,4/24/21,3579,3468,107
79930,4/26/21,3583,3472,107
79930,4/27/21,3590,3479,107
79930,4/28/21,3592,3481,107
79930,4/29/21,3593,3482,107
79930,4/30/21,3596,3485,107
79930,5/1/21,3598,3487,107
79930,5/2/21,3601,3489,108
79930,5/3/21,3605,3492,109
79930,5/4/21,3607,3494,109
79930,5/5/21,3608,3495,109
79930,5/6/21,3609,3496,109
79930,5/7/21,3612,3499,109
79930,5/8/21,3613,3500,109
79930,5/9/21,3614,3501,109
79930,5/10/21,3615,3502,109
79930,5/11/21,3617,3503,110
79930,5/12/21,3619,3505,110
79930,5/14/21,3621,3507,110
79930,5/15/21,3623,3509,110
79930,5/16/21,3624,3510,110
79930,5/17/21,3630,3516,110
79930,5/20/21,3632,3517,110
79930,5/21/21,3633,3518,110
79930,5/22/21,3634,3518,110
79930,5/23/21,3635,3519,110
79930,5/24/21,3636,3520,110
79930,5/25/21,3637,3521,110
79930,5/26/21,3638,3522,110
79930,5/27/21,3639,3523,110
79930,5/30/21,3640,3524,110
79930,6/1/21,3643,3527,110
79930,6/2/21,3646,3530,110
79930,6/4/21,3648,3532,110
79930,6/6/21,3649,3533,110
79930,6/9/21,3650,3534,110
79930,6/12/21,3651,3535,110
79930,6/14/21,3652,3536,110
79930,6/17/21,3653,3537,110
79930,6/18/21,3655,3539,110
79930,6/23/21,3656,3540,110
79930,7/1/21,3658,3542,110
79930,7/4/21,3659,3543,110
79930,7/8/21,3660,3544,110
79930,7/17/21,3661,3545,110
79930,7/18/21,3662,3546,110
79930,7/19/21,3664,3548,110
79930,7/20/21,3665,3549,110
79930,7/22/21,3667,3551,110
79930,7/23/21,3668,3552,110
79930,7/27/21,3671,3555,110
79930,7/28/21,3672,3556,110
79930,7/29/21,3677,3561,110
79930,7/30/21,3678,3562,110
79930,7/31/21,3680,3564,110
79930,8/1/21,3684,3568,110
79930,8/2/21,3686,3570,110
79930,8/3/21,3691,3575,110
79930,8/4/21,3692,3576,110
79930,8/5/21,3695,3579,110
79930,8/6/21,3696,3580,110
79930,8/7/21,3702,3586,110
79930,8/8/21,3708,3592,110
79930,8/9/21,3709,3593,110
79930,8/10/21,3710,3594,110
79930,8/11/21,3711,3595,110
79930,8/12/21,3712,3596,110
79930,8/14/21,3714,3598,110
79930,8/15/21,3715,3599,110
79930,8/16/21,3716,3600,110
79930,8/17/21,3717,3601,110
79930,8/18/21,3725,3609,110
79930,8/19/21,3727,3610,112
79930,8/20/21,3732,3615,112
79930,8/21/21,3735,3618,112
79930,8/22/21,3740,3623,112
79930,8/23/21,3742,3625,112
79930,8/24/21,3747,3630,112
79930,8/25/21,3748,3631,112
79930,8/26/21,3750,3633,112
79930,8/27/21,3753,3636,112
79930,8/28/21,3754,3637,112
79930,8/29/21,3757,3640,112
79930,8/30/21,3760,3643,112
79930,8/31/21,3762,3645,112
79930,9/1/21,3764,3647,112
79930,9/2/21,3768,3651,112
79930,9/3/21,3769,3652,112
79930,9/5/21,3771,3654,112
79930,9/7/21,3776,3659,112
79930,9/8/21,3777,3660,112
79930,9/9/21,3778,3661,112
79930,9/10/21,3781,3664,112
79930,9/11/21,3784,3667,112
79930,9/12/21,3786,3669,112
79930,9/13/21,3792,3675,112
79930,9/14/21,3793,3676,112
79930,9/15/21,3794,3677,112
79930,9/16/21,3796,3679,112
79930,9/17/21,3798,3681,112
79930,9/19/21,3800,3683,112
79930,9/20/21,3802,3684,113
79930,9/21/21,3808,3690,113
79930,9/22/21,3812,3694,113
79930,9/23/21,3813,3695,113
79930,9/24/21,3819,3701,113
79930,9/25/21,3823,3705,113
79930,9/26/21,3824,3706,113
79930,9/27/21,3825,3707,113
79930,9/28/21,3827,3709,113
79930,9/29/21,3829,3711,113
79930,9/30/21,3837,3719,113
79930,10/1/21,3838,3720,113
79930,10/2/21,3841,3723,113
79930,10/3/21,3845,3727,113
79930,10/4/21,3848,3730,113
79930,10/5/21,3851,3733,113
79930,10/6/21,3856,3738,113
79930,10/7/21,3860,3742,113
79930,10/8/21,3861,3743,113
79930,10/9/21,3862,3744,113
79930,10/10/21,3865,3747,113
79930,10/11/21,3868,3750,113
79930,10/12/21,3869,3751,113
79930,10/13/21,3871,3753,113
79930,10/14/21,3875,3757,113
79930,10/15/21,3877,3759,113
79930,10/16/21,3881,3763,113
79930,10/17/21,3884,3766,113
79930,10/18/21,3886,3768,113
79930,10/19/21,3889,3771,113
79930,10/20/21,3891,3773,113
79930,10/21/21,3892,3774,113
79930,10/22/21,3894,3776,113
79930,10/23/21,3897,3779,113
79930,10/24/21,3901,3783,113
79930,10/25/21,3904,3786,113
79930,10/26/21,3910,3792,113
79930,10/27/21,3916,3798,113
79930,10/28/21,3920,3802,113
79930,10/29/21,3924,3806,113
79930,10/30/21,3927,3808,114
79930,10/31/21,3929,3810,114
79930,11/1/21,3934,3814,115
79930,11/2/21,3937,3817,115
79930,11/3/21,3946,3826,115
79930,11/4/21,3951,3831,115
79930,11/5/21,3954,3832,117
79930,11/6/21,3961,3839,117
79930,11/7/21,3965,3843,117
79930,11/8/21,3974,3852,117
79930,11/9/21,3983,3861,117
79930,11/10/21,3991,3869,117
79930,11/11/21,3999,3877,117
79930,11/12/21,4003,3881,117
79930,11/13/21,4012,3890,117
79930,11/14/21,4023,3901,117
79930,11/15/21,4028,3906,117
79930,11/16/21,4042,3920,117
79930,11/17/21,4052,3930,117
79930,11/18/21,4060,3938,117
79930,11/19/21,4062,3940,117
79930,11/20/21,4070,3948,117
79930,11/21/21,4084,3962,117
79930,11/22/21,4091,3969,117
79930,11/23/21,4116,3994,117
79930,11/24/21,4125,4003,117
79930,11/25/21,4138,4016,117
79930,11/26/21,4144,4022,117
79930,11/27/21,4161,4038,118
79930,11/28/21,4181,4058,118
79930,11/29/21,4201,4078,118
79930,11/30/21,4213,4089,119
79930,12/1/21,4237,4112,120
79930,12/2/21,4253,4128,120
79930,12/3/21,4267,4142,120
79930,12/4/21,4280,4155,120
79930,12/5/21,4309,4184,120
79930,12/6/21,4331,4205,121
79930,12/7/21,4352,4226,121
79930,12/8/21,4371,4245,121
79930,12/9/21,4387,4260,121
79930,12/10/21,4406,4278,122
79930,12/11/21,4419,4290,123
79930,12/12/21,4431,4302,123
79930,12/13/21,4442,4313,123
79930,12/14/21,4461,4332,123
79930,12/15/21,4468,4339,123
79930,12/16/21,4483,4353,124
79930,12/17/21,4490,4360,124
79930,12/18/21,4493,4363,124
79930,12/19/21,4499,4369,124
79930,12/20/21,4504,4374,124
79930,12/21/21,4509,4379,124
79930,12/22/21,4520,4390,124
79930,12/23/21,4534,4403,125
79930,12/24/21,4539,4408,125
79930,12/25/21,4553,4422,125
79930,12/26/21,4557,4426,125
79930,12/27/21,4566,4434,126
79930,12/28/21,4577,4445,126
79930,12/29/21,4589,4457,126
79930,12/30/21,4610,4478,126
79930,12/31/21,4612,4480,126
79930,1/1/22,4632,4500,126
79930,1/2/22,4649,4517,126
79930,1/3/22,4662,4530,126
79930,1/4/22,4687,4554,127
79930,1/5/22,4700,4567,127
79930,1/6/22,4726,4593,127
79930,1/7/22,4750,4617,127
79930,1/8/22,4763,4630,127
79930,1/9/22,4785,4651,128
79930,1/10/22,4795,4661,128
79930,1/11/22,4813,4678,129
79930,1/12/22,4879,4744,129
79930,1/13/22,4915,4780,129
79930,1/14/22,4981,4846,129
79930,1/15/22,5030,4895,129
79930,1/16/22,5077,4942,129
79930,1/17/22,5126,4991,129
79930,1/18/22,5179,5042,131
79930,1/19/22,5253,5116,131
79930,1/20/22,5307,5169,132
79930,1/21/22,5351,5212,132
79930,1/22/22,5390,5251,132
79930,1/23/22,5457,5318,132
79930,1/24/22,5513,5371,135
79930,1/25/22,5574,5432,135
79930,1/26/22,5622,5480,135
79930,1/27/22,5666,5524,135
79930,1/28/22,5689,5547,135
79930,1/29/22,5708,5566,135
79930,1/30/22,5741,5599,135
79930,1/31/22,5776,5634,135
79930,2/1/22,5801,5659,135
79930,2/2/22,5826,5684,135
79930,2/3/22,5843,5701,135
79930,2/4/22,5858,5716,135
79930,2/5/22,5873,5731,135
79930,2/6/22,5891,5749,135
79930,2/7/22,5903,5761,135
79930,2/8/22,5910,5768,135
79930,2/9/22,5925,5783,135
79930,2/10/22,5931,5789,135
79930,2/11/22,5945,5803,135
79930,2/12/22,5952,5810,135
79930,2/13/22,5956,5814,135
79930,2/14/22,5962,5820,135
79930,2/15/22,5973,5831,135
79930,2/16/22,5978,5836,135
79930,2/17/22,5979,5837,135
79930,2/18/22,5987,5845,135
79930,2/19/22,5995,5852,136
79930,2/20/22,5999,5856,136
79930,2/21/22,6004,5861,136
79930,2/22/22,6011,5868,136
79930,2/23/22,6012,5869,136
79930,2/24/22,6014,5871,136
79930,2/25/22,6017,5874,136
79930,2/26/22,6019,5876,136
79930,2/27/22,6026,5883,136
79930,2/28/22,6031,5888,136
79930,3/1/22,6034,5891,136
79930,3/2/22,6037,5894,136
79930,3/3/22,6052,5909,136
79930,3/5/22,6057,5914,136
79930,3/6/22,6059,5916,136
79930,3/7/22,6060,5917,136
79930,3/8/22,6063,5920,136
79930,3/9/22,6064,5921,136
79930,3/10/22,6069,5926,136
79930,3/11/22,6070,5927,136
79930,3/12/22,6071,5928,136
79930,3/14/22,6073,5930,136
79930,3/15/22,6077,5934,136
79930,3/16/22,6083,5940,136
79930,3/17/22,6087,5944,136
79930,3/18/22,6091,5948,136
79930,3/19/22,6098,5955,136
79930,3/20/22,6103,5960,136
79930,3/21/22,6109,5966,136
79930,3/22/22,6113,5970,136
79930,3/23/22,6120,5977,136
79930,3/24/22,6125,5981,136
79930,3/25/22,6133,5988,136
79930,3/26/22,6135,5990,136
79930,3/27/22,6136,5991,136
79930,3/28/22,6138,5993,136
79930,3/29/22,6142,5997,136
79930,3/30/22,6144,5999,136
79930,3/31/22,6146,6001,136
79930,4/1/22,6148,6003,136
79930,4/2/22,6155,6010,136
79930,4/3/22,6161,6015,136
79930,4/4/22,6162,6016,136
79930,4/5/22,6173,6026,136
79930,4/6/22,6176,6028,136
79930,4/7/22,6183,6035,136
79930,4/8/22,6187,6037,136
79930,4/9/22,6189,6038,136
79930,4/10/22,6192,6041,136
79930,4/11/22,6196,6043,136
79930,4/12/22,6207,6053,136
79930,4/13/22,6212,6058,136
79930,4/14/22,6216,6060,136
79930,4/15/22,6218,6061,136
79932,3/17/20,1,1,0
79932,3/30/20,2,2,0
79932,4/1/20,6,6,0
79932,4/3/20,7,7,0
79932,4/7/20,9,9,0
79932,4/8/20,10,10,0
79932,4/12/20,15,14,1
79932,4/13/20,16,15,1
79932,4/14/20,18,17,1
79932,4/15/20,20,19,1
79932,4/17/20,21,20,1
79932,4/19/20,22,21,1
79932,4/20/20,26,25,1
79932,4/21/20,28,27,1
79932,4/22/20,30,29,1
79932,4/23/20,31,30,1
79932,4/25/20,32,31,1
79932,4/26/20,33,32,1
79932,4/27/20,35,33,2
79932,4/28/20,37,35,2
79932,4/29/20,38,36,2
79932,4/30/20,40,38,2
79932,5/3/20,45,43,2
79932,5/4/20,46,44,2
79932,5/5/20,51,49,2
79932,5/6/20,52,50,2
79932,5/7/20,53,51,2
79932,5/8/20,54,52,2
79932,5/9/20,55,53,2
79932,5/12/20,59,57,2
79932,5/13/20,60,58,2
79932,5/14/20,61,59,2
79932,5/15/20,63,61,2
79932,5/16/20,65,63,2
79932,5/17/20,68,66,2
79932,5/19/20,73,71,2
79932,5/20/20,74,72,2
79932,5/21/20,78,76,2
79932,5/25/20,79,77,2
79932,5/26/20,80,78,2
79932,5/28/20,81,79,2
79932,5/29/20,83,81,2
79932,5/30/20,85,83,2
79932,5/31/20,89,87,2
79932,6/2/20,91,89,2
79932,6/3/20,92,90,2
79932,6/4/20,95,93,2
79932,6/8/20,97,95,2
79932,6/9/20,99,97,2
79932,6/10/20,102,100,2
79932,6/11/20,104,102,2
79932,6/12/20,105,103,2
79932,6/13/20,106,104,2
79932,6/16/20,107,105,2
79932,6/18/20,110,108,2
79932,6/19/20,113,111,2
79932,6/21/20,114,112,2
79932,6/22/20,117,115,2
79932,6/23/20,124,122,2
79932,6/24/20,127,125,2
79932,6/25/20,131,129,2
79932,6/26/20,136,134,2
79932,6/27/20,138,136,2
79932,6/28/20,146,144,2
79932,6/29/20,148,146,2
79932,6/30/20,160,157,3
79932,7/1/20,166,163,3
79932,7/2/20,169,166,3
79932,7/3/20,177,174,3
79932,7/4/20,180,177,3
79932,7/5/20,186,182,4
79932,7/6/20,199,195,4
79932,7/7/20,208,204,4
79932,7/8/20,217,213,4
79932,7/9/20,222,218,4
79932,7/10/20,230,226,4
79932,7/11/20,234,230,4
79932,7/12/20,239,235,4
79932,7/13/20,249,245,4
79932,7/14/20,254,249,5
79932,7/15/20,260,255,5
79932,7/16/20,263,258,5
79932,7/17/20,277,272,5
79932,7/18/20,282,277,5
79932,7/19/20,289,283,6
79932,7/20/20,296,290,6
79932,7/21/20,303,297,6
79932,7/22/20,316,310,6
79932,7/23/20,324,318,6
79932,7/24/20,335,329,6
79932,7/25/20,338,332,6
79932,7/26/20,348,342,6
79932,7/27/20,355,349,6
79932,7/28/20,359,352,7
79932,7/29/20,370,363,7
79932,7/30/20,374,367,7
79932,7/31/20,376,369,7
79932,8/1/20,381,374,7
79932,8/2/20,397,390,7
79932,8/3/20,406,399,7
79932,8/4/20,414,407,7
79932,8/5/20,428,421,7
79932,8/6/20,439,432,7
79932,8/7/20,463,456,7
79932,8/8/20,466,459,7
79932,8/9/20,470,463,7
79932,8/10/20,479,472,7
79932,8/11/20,484,477,7
79932,8/12/20,492,485,7
79932,8/13/20,512,505,7
79932,8/14/20,519,512,7
79932,8/15/20,520,513,7
79932,8/16/20,526,519,7
79932,8/17/20,536,529,7
79932,8/18/20,538,531,7
79932,8/19/20,541,534,7
79932,8/20/20,553,545,8
79932,8/22/20,557,549,8
79932,8/23/20,559,551,8
79932,8/24/20,564,556,8
79932,8/25/20,566,558,8
79932,8/26/20,568,560,8
79932,8/27/20,576,568,8
79932,8/28/20,580,572,8
79932,8/30/20,582,574,8
79932,8/31/20,585,577,8
79932,9/1/20,592,584,8
79932,9/2/20,596,588,8
79932,9/3/20,599,591,8
79932,9/4/20,603,595,8
79932,9/5/20,605,597,8
79932,9/6/20,610,602,8
79932,9/7/20,614,606,8
79932,9/8/20,615,607,8
79932,9/9/20,618,610,8
79932,9/10/20,621,613,8
79932,9/11/20,624,616,8
79932,9/12/20,625,617,8
79932,9/13/20,627,619,8
79932,9/14/20,629,621,8
79932,9/15/20,631,623,8
79932,9/16/20,634,626,8
79932,9/17/20,638,630,8
79932,9/18/20,640,632,8
79932,9/19/20,642,634,8
79932,9/20/20,645,636,9
79932,9/21/20,649,640,9
79932,9/22/20,657,648,9
79932,9/24/20,664,655,9
79932,9/25/20,673,664,9
79932,9/26/20,676,667,9
79932,9/27/20,683,674,9
79932,9/28/20,697,688,9
79932,9/29/20,704,695,9
79932,9/30/20,719,710,9
79932,10/1/20,732,723,9
79932,10/2/20,746,737,9
79932,10/3/20,753,744,9
79932,10/4/20,771,762,9
79932,10/5/20,781,772,9
79932,10/6/20,801,792,9
79932,10/7/20,812,802,10
79932,10/8/20,830,820,10
79932,10/9/20,851,841,10
79932,10/10/20,867,857,10
79932,10/11/20,887,877,10
79932,10/12/20,896,886,10
79932,10/13/20,909,898,11
79932,10/14/20,938,927,11
79932,10/15/20,956,945,11
79932,10/16/20,989,978,11
79932,10/17/20,1014,1003,11
79932,10/18/20,1035,1023,12
79932,10/19/20,1060,1048,12
79932,10/20/20,1110,1096,14
79932,10/21/20,1143,1129,14
79932,10/22/20,1177,1163,14
79932,10/23/20,1194,1180,14
79932,10/24/20,1259,1245,14
79932,10/25/20,1297,1283,14
79932,10/26/20,1321,1307,14
79932,10/27/20,1353,1338,15
79932,10/28/20,1433,1417,16
79932,10/29/20,1463,1447,16
79932,10/30/20,1509,1493,16
79932,10/31/20,1559,1543,16
79932,11/1/20,1639,1623,16
79932,11/2/20,1705,1687,17
79932,11/3/20,1767,1749,17
79932,11/4/20,1828,1810,17
79932,11/5/20,1850,1831,18
79932,11/6/20,1895,1873,21
79932,11/7/20,1928,1906,21
79932,11/8/20,1964,1941,22
79932,11/9/20,2010,1987,22
79932,11/10/20,2045,2020,24
79932,11/11/20,2111,2086,24
79932,11/12/20,2153,2124,27
79932,11/13/20,2184,2155,27
79932,11/14/20,2246,2217,27
79932,11/15/20,2274,2245,27
79932,11/16/20,2300,2271,27
79932,11/17/20,2325,2295,28
79932,11/18/20,2350,2320,28
79932,11/19/20,2383,2351,30
79932,11/20/20,2414,2382,30
79932,11/21/20,2415,2383,30
79932,11/22/20,2459,2427,30
79932,11/23/20,2472,2440,30
79932,11/24/20,2490,2458,30
79932,11/25/20,2508,2476,30
79932,11/26/20,2531,2498,31
79932,11/27/20,2535,2502,31
79932,11/28/20,2553,2520,31
79932,11/29/20,2567,2534,31
79932,11/30/20,2591,2558,31
79932,12/1/20,2606,2572,32
79932,12/2/20,2625,2590,33
79932,12/3/20,2636,2601,33
79932,12/4/20,2651,2615,34
79932,12/5/20,2663,2627,34
79932,12/6/20,2677,2641,34
79932,12/7/20,2699,2662,35
79932,12/8/20,2710,2672,36
79932,12/9/20,2723,2684,37
79932,12/10/20,2738,2699,37
79932,12/11/20,2743,2704,37
79932,12/12/20,2752,2713,37
79932,12/13/20,2760,2721,37
79932,12/14/20,2774,2734,38
79932,12/15/20,2789,2749,38
79932,12/16/20,2798,2758,38
79932,12/17/20,2813,2773,38
79932,12/18/20,2833,2793,38
79932,12/19/20,2846,2805,39
79932,12/20/20,2854,2813,39
79932,12/21/20,2871,2829,40
79932,12/22/20,2887,2842,42
79932,12/23/20,2900,2855,42
79932,12/24/20,2906,2861,42
79932,12/25/20,2912,2867,42
79932,12/26/20,2923,2878,42
79932,12/27/20,2932,2886,43
79932,12/28/20,2944,2897,44
79932,12/29/20,2966,2919,44
79932,12/30/20,2985,2938,44
79932,12/31/20,2994,2947,44
79932,1/1/21,3008,2961,44
79932,1/2/21,3024,2977,44
79932,1/3/21,3042,2995,44
79932,1/4/21,3050,3003,44
79932,1/5/21,3068,3021,44
79932,1/6/21,3085,3038,44
79932,1/7/21,3109,3062,44
79932,1/8/21,3122,3075,44
79932,1/9/21,3143,3096,44
79932,1/10/21,3160,3113,44
79932,1/11/21,3170,3123,44
79932,1/12/21,3182,3135,44
79932,1/13/21,3198,3151,44
79932,1/14/21,3217,3170,44
79932,1/15/21,3228,3181,44
79932,1/16/21,3243,3196,44
79932,1/17/21,3250,3203,44
79932,1/18/21,3269,3221,45
79932,1/19/21,3279,3231,45
79932,1/20/21,3301,3253,45
79932,1/21/21,3317,3269,45
79932,1/22/21,3329,3281,45
79932,1/23/21,3340,3292,45
79932,1/24/21,3355,3307,45
79932,1/25/21,3380,3332,45
79932,1/26/21,3393,3345,45
79932,1/27/21,3406,3358,45
79932,1/28/21,3428,3380,45
79932,1/29/21,3446,3398,45
79932,1/30/21,3458,3410,45
79932,1/31/21,3468,3420,45
79932,2/1/21,3479,3430,46
79932,2/2/21,3501,3452,46
79932,2/3/21,3522,3473,46
79932,2/4/21,3533,3484,46
79932,2/5/21,3541,3492,46
79932,2/6/21,3557,3508,46
79932,2/7/21,3571,3522,46
79932,2/8/21,3578,3529,46
79932,2/9/21,3595,3546,46
79932,2/10/21,3616,3566,47
79932,2/11/21,3634,3584,47
79932,2/12/21,3644,3593,48
79932,2/13/21,3652,3601,48
79932,2/14/21,3661,3609,49
79932,2/15/21,3670,3618,49
79932,2/16/21,3689,3636,50
79932,2/17/21,3700,3647,50
79932,2/18/21,3704,3651,50
79932,2/19/21,3722,3669,50
79932,2/20/21,3733,3680,50
79932,2/21/21,3741,3688,50
79932,2/22/21,3750,3697,50
79932,2/23/21,3766,3713,50
79932,2/24/21,3769,3716,50
79932,2/25/21,3783,3730,50
79932,2/26/21,3786,3733,50
79932,2/27/21,3790,3737,50
79932,2/28/21,3794,3741,50
79932,3/1/21,3801,3748,50
79932,3/2/21,3819,3766,50
79932,3/3/21,3826,3773,50
79932,3/4/21,3836,3783,50
79932,3/5/21,3839,3786,50
79932,3/6/21,3843,3790,50
79932,3/7/21,3850,3797,50
79932,3/8/21,3853,3800,50
79932,3/9/21,3858,3804,51
79932,3/10/21,3862,3808,51
79932,3/11/21,3871,3817,51
79932,3/12/21,3877,3823,51
79932,3/13/21,3882,3828,51
79932,3/14/21,3885,3831,51
79932,3/15/21,3889,3835,51
79932,3/16/21,3895,3841,51
79932,3/17/21,3898,3844,51
79932,3/18/21,3903,3849,51
79932,3/19/21,3908,3854,51
79932,3/20/21,3912,3858,51
79932,3/21/21,3917,3863,51
79932,3/22/21,3925,3871,51
79932,3/23/21,3926,3872,51
79932,3/24/21,3930,3876,51
79932,3/25/21,3934,3880,51
79932,3/26/21,3937,3883,51
79932,3/28/21,3940,3886,51
79932,3/29/21,3946,3892,51
79932,3/30/21,3959,3905,51
79932,3/31/21,3964,3910,51
79932,4/1/21,3969,3915,51
79932,4/3/21,3973,3919,51
79932,4/4/21,3982,3928,51
79932,4/5/21,3986,3932,51
79932,4/6/21,3996,3942,51
79932,4/7/21,3999,3945,51
79932,4/8/21,4004,3950,51
79932,4/9/21,4011,3957,51
79932,4/10/21,4015,3961,51
79932,4/11/21,4017,3963,51
79932,4/12/21,4021,3967,51
79932,4/13/21,4026,3971,52
79932,4/14/21,4029,3974,52
79932,4/15/21,4033,3978,52
79932,4/16/21,4037,3982,52
79932,4/17/21,4042,3987,52
79932,4/19/21,4049,3994,52
79932,4/20/21,4054,3999,52
79932,4/21/21,4058,4003,52
79932,4/22/21,4066,4011,52
79932,4/23/21,4071,4016,52
79932,4/24/21,4075,4020,52
79932,4/25/21,4077,4022,52
79932,4/26/21,4082,4027,52
79932,4/27/21,4089,4034,52
79932,4/28/21,4094,4039,52
79932,4/29/21,4099,4044,52
79932,4/30/21,4102,4047,52
79932,5/1/21,4105,4050,52
79932,5/2/21,4107,4052,52
79932,5/3/21,4108,4053,52
79932,5/6/21,4110,4055,52
79932,5/7/21,4111,4056,52
79932,5/8/21,4112,4057,52
79932,5/10/21,4118,4063,52
79932,5/11/21,4120,4065,52
79932,5/12/21,4121,4066,52
79932,5/14/21,4125,4070,52
79932,5/15/21,4126,4071,52
79932,5/16/21,4127,4072,52
79932,5/17/21,4129,4074,52
79932,5/18/21,4132,4077,52
79932,5/19/21,4134,4079,52
79932,5/22/21,4135,4080,52
79932,5/23/21,4138,4083,52
79932,5/24/21,4139,4084,52
79932,5/26/21,4140,4085,52
79932,5/27/21,4141,4086,52
79932,5/30/21,4142,4087,52
79932,5/31/21,4143,4088,52
79932,6/6/21,4144,4089,52
79932,6/10/21,4145,4090,52
79932,6/15/21,4147,4092,52
79932,6/17/21,4149,4094,52
79932,6/20/21,4150,4095,52
79932,6/24/21,4152,4096,52
79932,6/27/21,4154,4098,52
79932,6/28/21,4155,4099,52
79932,7/1/21,4156,4100,52
79932,7/4/21,4157,4101,52
79932,7/5/21,4158,4102,52
79932,7/6/21,4159,4103,52
79932,7/8/21,4160,4104,52
79932,7/9/21,4161,4105,52
79932,7/11/21,4163,4107,52
79932,7/12/21,4168,4112,52
79932,7/13/21,4169,4113,52
79932,7/15/21,4172,4116,52
79932,7/18/21,4180,4124,52
79932,7/20/21,4186,4130,52
79932,7/21/21,4189,4133,52
79932,7/22/21,4191,4135,52
79932,7/24/21,4192,4136,52
79932,7/25/21,4196,4140,52
79932,7/26/21,4198,4142,52
79932,7/27/21,4203,4147,52
79932,7/28/21,4210,4154,52
79932,7/29/21,4218,4161,54
79932,7/31/21,4219,4162,54
79932,8/1/21,4224,4167,54
79932,8/2/21,4227,4170,54
79932,8/3/21,4234,4177,54
79932,8/4/21,4241,4184,54
79932,8/5/21,4244,4187,54
79932,8/7/21,4248,4191,54
79932,8/8/21,4250,4193,54
79932,8/9/21,4254,4197,54
79932,8/10/21,4258,4201,54
79932,8/11/21,4262,4205,54
79932,8/12/21,4267,4210,54
79932,8/13/21,4269,4212,54
79932,8/15/21,4271,4214,54
79932,8/16/21,4279,4222,54
79932,8/17/21,4284,4227,54
79932,8/18/21,4300,4243,54
79932,8/19/21,4309,4252,54
79932,8/20/21,4311,4254,54
79932,8/21/21,4313,4256,54
79932,8/22/21,4317,4260,54
79932,8/23/21,4329,4272,54
79932,8/24/21,4335,4278,54
79932,8/25/21,4338,4281,54
79932,8/26/21,4345,4288,54
79932,8/27/21,4349,4292,54
79932,8/28/21,4352,4295,54
79932,8/29/21,4358,4301,54
79932,8/30/21,4362,4305,54
79932,8/31/21,4367,4310,54
79932,9/1/21,4375,4318,54
79932,9/2/21,4376,4319,54
79932,9/4/21,4378,4321,54
79932,9/5/21,4382,4325,54
79932,9/6/21,4384,4327,54
79932,9/7/21,4388,4331,54
79932,9/8/21,4391,4334,54
79932,9/9/21,4397,4340,54
79932,9/12/21,4400,4343,54
79932,9/13/21,4409,4352,54
79932,9/14/21,4412,4355,54
79932,9/15/21,4414,4357,54
79932,9/16/21,4415,4358,54
79932,9/17/21,4417,4360,54
79932,9/18/21,4418,4361,54
79932,9/19/21,4420,4363,54
79932,9/21/21,4424,4367,54
79932,9/22/21,4428,4371,54
79932,9/23/21,4430,4373,54
79932,9/24/21,4433,4376,54
79932,9/25/21,4434,4377,54
79932,9/27/21,4436,4379,54
79932,9/28/21,4447,4390,54
79932,9/29/21,4450,4393,54
79932,9/30/21,4453,4396,54
79932,10/1/21,4459,4402,54
79932,10/2/21,4463,4406,54
79932,10/3/21,4465,4408,54
79932,10/4/21,4470,4413,54
79932,10/5/21,4476,4419,54
79932,10/6/21,4480,4423,54
79932,10/7/21,4488,4431,54
79932,10/8/21,4491,4434,54
79932,10/9/21,4496,4439,54
79932,10/10/21,4499,4442,54
79932,10/11/21,4506,4449,54
79932,10/12/21,4507,4450,54
79932,10/13/21,4511,4454,54
79932,10/14/21,4512,4455,54
79932,10/15/21,4518,4461,54
79932,10/16/21,4520,4463,54
79932,10/17/21,4522,4465,54
79932,10/18/21,4525,4468,54
79932,10/19/21,4532,4475,54
79932,10/20/21,4538,4481,54
79932,10/21/21,4542,4485,54
79932,10/22/21,4546,4489,54
79932,10/24/21,4551,4494,54
79932,10/25/21,4558,4501,54
79932,10/26/21,4570,4512,55
79932,10/27/21,4579,4521,55
79932,10/28/21,4590,4532,55
79932,10/29/21,4598,4540,55
79932,10/30/21,4604,4546,55
79932,10/31/21,4610,4552,55
79932,11/1/21,4619,4561,55
79932,11/2/21,4635,4577,55
79932,11/3/21,4656,4598,55
79932,11/4/21,4670,4612,55
79932,11/5/21,4690,4632,55
79932,11/6/21,4708,4650,55
79932,11/7/21,4728,4670,55
79932,11/8/21,4739,4681,55
79932,11/9/21,4752,4694,55
79932,11/10/21,4769,4711,55
79932,11/11/21,4780,4722,55
79932,11/12/21,4797,4739,55
79932,11/13/21,4819,4761,55
79932,11/14/21,4838,4779,56
79932,11/15/21,4859,4800,56
79932,11/16/21,4878,4819,56
79932,11/17/21,4915,4856,56
79932,11/18/21,4935,4876,56
79932,11/19/21,4946,4887,56
79932,11/20/21,4955,4896,56
79932,11/21/21,4977,4918,56
79932,11/22/21,5002,4943,56
79932,11/23/21,5043,4983,57
79932,11/24/21,5047,4987,57
79932,11/25/21,5064,5003,58
79932,11/26/21,5074,5013,58
79932,11/27/21,5085,5023,59
79932,11/28/21,5101,5039,59
79932,11/29/21,5129,5067,59
79932,11/30/21,5158,5095,59
79932,12/1/21,5178,5114,60
79932,12/2/21,5209,5145,60
79932,12/3/21,5225,5161,60
