dataPointId,journeyId,capturedTimestamp,location,metrics,vehicle,latitude,longitude,geohash,postalCode,regionCode,countryCode,speed,heading,wejoVehicleTypeId,status
0eb7b51c-a759-45f6-8f69-eba35d82e194,0032307397e5aa0cca94a587a37936d60552cbc0,2021-11-02 13:50:41-06:00,"{'latitude': 31.782731, 'longitude': -106.505361, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 63.35, 'heading': 349.0}","{'wejoVehicleTypeId': 7296114687783352916, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782731,-106.505361,9tskb3,79902,TX,US,63.35,349.0,7296114687783352916,{'ignitionStatus': 'MID_JOURNEY'}
3cd0577d-3b8c-48e4-908e-68208a0f6e39,fcfcdc194c1969f5989d3fda5259ccb7710fc7c7,2021-11-02 13:13:58-06:00,"{'latitude': 31.785213, 'longitude': -106.505956, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 73.72, 'heading': 346.0}","{'wejoVehicleTypeId': 4316525759685416732, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.785213,-106.505956,9tskb6,79902,TX,US,73.72,346.0,4316525759685416732,{'ignitionStatus': 'MID_JOURNEY'}
4f8c37eb-a50d-4ec8-85fd-c073610afe25,9028ff8d8cde9ef5656b0721e4f0ed0fee539115,2021-11-02 13:51:05-06:00,"{'latitude': 31.782702, 'longitude': -106.505505, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 58.75, 'heading': 169.0}","{'wejoVehicleTypeId': -6428713935998715748, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782702,-106.505505,9tskb3,79902,TX,US,58.75,169.0,-6428713935998715748,{'ignitionStatus': 'MID_JOURNEY'}
5d98723a-dfc0-420a-b025-4d1f4cc933c2,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:35:31-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
63007bed-4d7d-42f9-b271-d0d032746354,72803445606e6bc8a0411906d4569c4fa2a1877f,2021-11-02 13:04:11-06:00,"{'latitude': 31.782666, 'longitude': -106.50693, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 85.0}","{'wejoVehicleTypeId': -565109897161390376, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782666,-106.50693,9tskb3,79902,TX,US,0.0,85.0,-565109897161390376,{'ignitionStatus': 'MID_JOURNEY'}
895962fb-985a-49e4-a9f4-464bd7f753de,194e882a441c154581c77a222e7483631d84eed2,2021-11-02 13:53:45-06:00,"{'latitude': 31.784693, 'longitude': -106.506752, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 5.76, 'heading': 74.0}","{'wejoVehicleTypeId': -6042628273181326410, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784693,-106.506752,9tskb6,79902,TX,US,5.76,74.0,-6042628273181326410,{'ignitionStatus': 'MID_JOURNEY'}
b60b74a0-f594-48fa-b671-76689460cfb7,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:27:22-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
c3833532-ed67-4733-b45d-847a74cf971d,3f61d38aceb894b3051b4e4a6fa7fac9f61317dd,2021-11-02 13:15:44-06:00,"{'latitude': 31.785779, 'longitude': -106.506338, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 165.0}","{'wejoVehicleTypeId': -3598454913492553382, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.785779,-106.506338,9tskb6,79902,TX,US,0.0,165.0,-3598454913492553382,{'ignitionStatus': 'MID_JOURNEY'}
de6c9b12-c5a4-420b-b2a3-1aa69cc8390e,f7ca2c454946211c5094eaa4e7bf352349201672,2021-11-02 13:49:18-06:00,"{'latitude': 31.782023, 'longitude': -106.505351, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 65.66, 'heading': 174.0}","{'wejoVehicleTypeId': 2445953904171465897, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782023,-106.505351,9tskb3,79902,TX,US,65.66,174.0,2445953904171465897,{'ignitionStatus': 'MID_JOURNEY'}
e8ac3559-4343-4491-9de6-2b37dce9672e,72803445606e6bc8a0411906d4569c4fa2a1877f,2021-11-02 13:02:38-06:00,"{'latitude': 31.782695, 'longitude': -106.507019, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 131.0}","{'wejoVehicleTypeId': -565109897161390376, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782695,-106.507019,9tskb3,79902,TX,US,0.0,131.0,-565109897161390376,{'ignitionStatus': 'MID_JOURNEY'}
371b11f9-3040-49c7-8309-68b137a06ecb,233a7ed8af2f1067b15f7fe3a179b706974978e2,2021-11-19 12:49:23-07:00,"{'latitude': 31.784601, 'longitude': -106.50596, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 28.79, 'heading': 166.0}","{'wejoVehicleTypeId': 4937768443193831845, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784601,-106.50596,9tskb6,79902,TX,US,28.79,166.0,4937768443193831845,{'ignitionStatus': 'MID_JOURNEY'}
4fff123d-e370-43f3-8a58-8350c232127d,eec8d3f6739fe0264f098712fcdfbcc9da29b6c5,2021-11-19 12:44:19-07:00,"{'latitude': 31.785041, 'longitude': -106.506133, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 55.29, 'heading': 166.0}","{'wejoVehicleTypeId': 5840964419435185967, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.785041,-106.506133,9tskb6,79902,TX,US,55.29,166.0,5840964419435185967,{'ignitionStatus': 'MID_JOURNEY'}
